I0,I1,I2
-16046.000,-16054.000,-40.900
-16037.000,-16052.000,-40.900
-16044.000,-16050.000,-40.900
-16049.000,-16048.000,-40.900
-16049.000,-16049.000,-40.900
-16042.000,-16049.000,-40.900
-16035.000,-16047.000,-40.900
-16027.000,-16044.000,-40.900
-16030.000,-16040.000,-40.900
-16028.000,-16037.000,-40.900
-16017.000,-16035.000,-40.900
-16005.000,-16031.000,-40.900
-16007.000,-16025.000,-40.800
-16010.000,-16020.000,-40.800
-16006.000,-16017.000,-40.800
-16013.000,-16015.000,-40.800
-16004.000,-16013.000,-40.800
-15992.000,-16011.000,-40.800
-16000.000,-16008.000,-40.800
-16009.000,-16006.000,-40.800
-16017.000,-16007.000,-40.800
-16005.000,-16007.000,-40.800
-15994.000,-16007.000,-40.800
-15989.000,-16004.000,-40.800
-15990.000,-16000.000,-40.800
-15972.000,-15997.000,-40.800
-15966.000,-15991.000,-40.800
-15969.000,-15986.000,-40.800
-15981.000,-15981.000,-40.800
-15973.000,-15979.000,-40.800
-15965.000,-15978.000,-40.800
-15957.000,-15975.000,-40.800
-15953.000,-15970.000,-40.700
-15943.000,-15966.000,-40.700
-15941.000,-15960.000,-40.700
-15941.000,-15955.000,-40.700
-15935.000,-15952.000,-40.700
-15947.000,-15949.000,-40.700
-15953.000,-15949.000,-40.700
-15947.000,-15948.000,-40.700
-15941.000,-15948.000,-40.700
-15949.000,-15948.000,-40.700
-15948.000,-15948.000,-40.700
-15953.000,-15948.000,-40.700
-15964.000,-15949.000,-40.700
-15948.000,-15950.000,-40.700
-15938.000,-15950.000,-40.700
-15933.000,-15947.000,-40.700
-15936.000,-15944.000,-40.700
-15941.000,-15942.000,-40.700
-15942.000,-15942.000,-40.700
-15934.000,-15942.000,-40.700
-15919.000,-15940.000,-40.700
-15924.000,-15936.000,-40.700
-15916.000,-15932.000,-40.700
-15919.000,-15928.000,-40.700
-15909.000,-15925.000,-40.700
-15917.000,-15923.000,-40.700
-15915.000,-15921.000,-40.700
-15918.000,-15920.000,-40.700
-15916.000,-15919.000,-40.700
-15903.000,-15918.000,-40.600
-15908.000,-15916.000,-40.600
-15895.000,-15913.000,-40.600
-15904.000,-15910.000,-40.600
-15893.000,-15907.000,-40.600
-15883.000,-15903.000,-40.600
-15882.000,-15898.000,-40.600
-15867.000,-15894.000,-40.600
-15857.000,-15887.000,-40.600
-15868.000,-15882.000,-40.600
-15871.000,-15879.000,-40.600
-15866.000,-15876.000,-40.600
-15861.000,-15874.000,-40.600
-15869.000,-15872.000,-40.600
-15861.000,-15869.000,-40.600
-15854.000,-15867.000,-40.600
-15854.000,-15864.000,-40.500
-15855.000,-15861.000,-40.500
-15833.000,-15859.000,-40.500
-15820.000,-15853.000,-40.500
-15823.000,-15845.000,-40.500
-15818.000,-15839.000,-40.500
-15820.000,-15834.000,-40.500
-15822.000,-15831.000,-40.500
-15817.000,-15828.000,-40.500
-15805.000,-15825.000,-40.500
-15789.000,-15820.000,-40.500
-15789.000,-15812.000,-40.500
-15807.000,-15807.000,-40.400
-15791.000,-15803.000,-40.400
-15798.000,-15802.000,-40.400
-15787.000,-15799.000,-40.400
-15785.000,-15796.000,-40.400
-15779.000,-15793.000,-40.400
-15768.000,-15790.000,-40.400
-15771.000,-15785.000,-40.400
-15769.000,-15781.000,-40.400
-15773.000,-15778.000,-40.400
-15779.000,-15777.000,-40.400
-15773.000,-15776.000,-40.400
-15761.000,-15775.000,-40.400
-15765.000,-15773.000,-40.400
-15770.000,-15771.000,-40.400
-15766.000,-15770.000,-40.400
-15753.000,-15769.000,-40.400
-15740.000,-15765.000,-40.400
-15729.000,-15759.000,-40.400
-15740.000,-15754.000,-40.300
-15758.000,-15750.000,-40.300
-15750.000,-15750.000,-40.300
-15759.000,-15752.000,-40.300
-15754.000,-15753.000,-40.300
-15765.000,-15754.000,-40.300
-15767.000,-15757.000,-40.400
-15741.000,-15759.000,-40.400
-15738.000,-15754.000,-40.300
-15724.000,-15750.000,-40.300
-15721.000,-15744.000,-40.300
-15741.000,-15739.000,-40.300
-15725.000,-15735.000,-40.300
-15724.000,-15733.000,-40.300
-15726.000,-15731.000,-40.300
-15723.000,-15729.000,-40.300
-15716.000,-15728.000,-40.300
-15708.000,-15725.000,-40.300
-15710.000,-15721.000,-40.300
-15715.000,-15718.000,-40.300
-15719.000,-15717.000,-40.300
-15707.000,-15717.000,-40.300
-15704.000,-15714.000,-40.300
-15709.000,-15713.000,-40.300
-15702.000,-15710.000,-40.300
-15702.000,-15708.000,-40.300
-15708.000,-15707.000,-40.300
-15696.000,-15706.000,-40.300
-15703.000,-15705.000,-40.300
-15690.000,-15703.000,-40.300
-15665.000,-15700.000,-40.200
-15660.000,-15691.000,-40.200
-15651.000,-15683.000,-40.200
-15646.000,-15675.000,-40.200
-15651.000,-15669.000,-40.200
-15646.000,-15663.000,-40.200
-15631.000,-15659.000,-40.200
-15628.000,-15652.000,-40.200
-15643.000,-15647.000,-40.100
-15650.000,-15646.000,-40.100
-15646.000,-15646.000,-40.100
-15624.000,-15646.000,-40.100
-15617.000,-15640.000,-40.100
-15616.000,-15635.000,-40.100
-15631.000,-15630.000,-40.100
-15619.000,-15627.000,-40.100
-15618.000,-15625.000,-40.100
-15615.000,-15623.000,-40.100
-15611.000,-15621.000,-40.100
-15613.000,-15619.000,-40.100
-15616.000,-15618.000,-40.100
-15619.000,-15617.000,-40.100
-15634.000,-15618.000,-40.100
-15640.000,-15622.000,-40.100
-15621.000,-15625.000,-40.100
-15598.000,-15624.000,-40.100
-15602.000,-15618.000,-40.100
-15611.000,-15614.000,-40.100
-15606.000,-15612.000,-40.100
-15610.000,-15612.000,-40.100
-15615.000,-15611.000,-40.100
-15622.000,-15612.000,-40.100
-15623.000,-15615.000,-40.100
-15618.000,-15616.000,-40.100
-15599.000,-15617.000,-40.100
-15597.000,-15612.000,-40.100
-15598.000,-15609.000,-40.100
-15595.000,-15606.000,-40.100
-15591.000,-15603.000,-40.100
-15594.000,-15601.000,-40.100
-15570.000,-15598.000,-40.100
-15566.000,-15591.000,-40.000
-15579.000,-15586.000,-40.000
-15577.000,-15584.000,-40.000
-15574.000,-15582.000,-40.000
-15557.000,-15580.000,-40.000
-15543.000,-15574.000,-40.000
-15537.000,-15566.000,-40.000
-15528.000,-15559.000,-40.000
-15523.000,-15551.000,-40.000
-15538.000,-15545.000,-40.000
-15529.000,-15541.000,-40.000
-15513.000,-15538.000,-39.900
-15503.000,-15532.000,-39.900
-15513.000,-15527.000,-39.900
-15512.000,-15523.000,-39.900
-15507.000,-15521.000,-39.900
-15509.000,-15518.000,-39.900
-15514.000,-15516.000,-39.900
-15501.000,-15514.000,-39.900
-15496.000,-15511.000,-39.900
-15498.000,-15508.000,-39.900
-15497.000,-15505.000,-39.900
-15486.000,-15503.000,-39.900
-15491.000,-15500.000,-39.900
-15502.000,-15498.000,-39.900
-15499.000,-15498.000,-39.900
-15486.000,-15498.000,-39.900
-15476.000,-15495.000,-39.900
-15477.000,-15491.000,-39.900
-15477.000,-15487.000,-39.900
-15478.000,-15485.000,-39.800
-15460.000,-15483.000,-39.800
-15457.000,-15477.000,-39.800
-15474.000,-15473.000,-39.800
-15473.000,-15473.000,-39.800
-15476.000,-15473.000,-39.800
-15463.000,-15473.000,-39.800
-15464.000,-15471.000,-39.800
-15464.000,-15469.000,-39.800
-15459.000,-15468.000,-39.800
-15457.000,-15466.000,-39.800
-15460.000,-15464.000,-39.800
-15462.000,-15463.000,-39.800
-15469.000,-15463.000,-39.800
-15469.000,-15464.000,-39.800
-15470.000,-15465.000,-39.800
-15469.000,-15466.000,-39.800
-15460.000,-15467.000,-39.800
-15469.000,-15468.000,-39.800
-15466.000,-15467.000,-39.800
-15459.000,-15467.000,-39.800
-15457.000,-15465.000,-39.800
-15453.000,-15463.000,-39.800
-15468.000,-15461.000,-39.800
-15469.000,-15463.000,-39.800
-15457.000,-15464.000,-39.800
-15442.000,-15462.000,-39.800
-15436.000,-15457.000,-39.800
-15432.000,-15452.000,-39.800
-15436.000,-15448.000,-39.800
-15440.000,-15445.000,-39.800
-15433.000,-15443.000,-39.800
-15444.000,-15442.000,-39.800
-15444.000,-15443.000,-39.800
-15420.000,-15443.000,-39.800
-15424.000,-15438.000,-39.800
-15432.000,-15435.000,-39.800
-15433.000,-15434.000,-39.800
-15430.000,-15433.000,-39.800
-15425.000,-15433.000,-39.800
-15413.000,-15431.000,-39.700
-15404.000,-15426.000,-39.700
-15400.000,-15421.000,-39.700
-15414.000,-15417.000,-39.700
-15412.000,-15415.000,-39.700
-15416.000,-15415.000,-39.700
-15428.000,-15415.000,-39.700
-15424.000,-15417.000,-39.700
-15415.000,-15419.000,-39.700
-15405.000,-15418.000,-39.700
-15415.000,-15417.000,-39.700
-15410.000,-15415.000,-39.700
-15398.000,-15414.000,-39.700
-15400.000,-15411.000,-39.700
-15396.000,-15407.000,-39.700
-15405.000,-15406.000,-39.700
-15398.000,-15404.000,-39.700
-15386.000,-15402.000,-39.700
-15392.000,-15400.000,-39.700
-15395.000,-15398.000,-39.700
-15369.000,-15396.000,-39.700
-15382.000,-15393.000,-39.700
-15376.000,-15389.000,-39.700
-15371.000,-15385.000,-39.700
-15387.000,-15383.000,-39.700
-15379.000,-15382.000,-39.700
