I0,I1,I2
10150.000,10124.000,51.500
10149.000,10131.000,51.500
10154.000,10136.000,51.500
10149.000,10139.000,51.500
10169.000,10143.000,51.500
10179.000,10149.000,51.600
10188.000,10157.000,51.600
10195.000,10165.000,51.600
10198.000,10172.000,51.600
10200.000,10179.000,51.600
10206.000,10184.000,51.600
10208.000,10189.000,51.600
10226.000,10194.000,51.600
10219.000,10200.000,51.600
10220.000,10205.000,51.700
10227.000,10209.000,51.700
10237.000,10213.000,51.700
10241.000,10219.000,51.700
10253.000,10225.000,51.700
10259.000,10232.000,51.700
10247.000,10237.000,51.700
10255.000,10242.000,51.700
10262.000,10245.000,51.700
10284.000,10249.000,51.700
10306.000,10258.000,51.800
10309.000,10270.000,51.800
10293.000,10279.000,51.800
10316.000,10286.000,51.800
10335.000,10294.000,51.800
10354.000,10304.000,51.800
10357.000,10317.000,51.900
10341.000,10326.000,51.900
10317.000,10330.000,51.900
10302.000,10327.000,51.900
10288.000,10320.000,51.900
10272.000,10312.000,51.900
10255.000,10302.000,51.800
10254.000,10290.000,51.800
10239.000,10281.000,51.800
10221.000,10271.000,51.800
10219.000,10258.000,51.800
10227.000,10249.000,51.700
10214.000,10241.000,51.700
10219.000,10236.000,51.700
10231.000,10232.000,51.700
10229.000,10231.000,51.700
10228.000,10230.000,51.700
10248.000,10230.000,51.700
10271.000,10235.000,51.700
10253.000,10239.000,51.700
10235.000,10243.000,51.700
10239.000,10242.000,51.700
10244.000,10241.000,51.700
10254.000,10242.000,51.700
10263.000,10245.000,51.700
10265.000,10249.000,51.700
10263.000,10253.000,51.700
10262.000,10255.000,51.800
10279.000,10257.000,51.800
10280.000,10263.000,51.800
10279.000,10267.000,51.800
10281.000,10270.000,51.800
10292.000,10273.000,51.800
10305.000,10278.000,51.800
10310.000,10284.000,51.800
10312.000,10291.000,51.800
10302.000,10296.000,51.800
10314.000,10300.000,51.800
10328.000,10303.000,51.800
10337.000,10309.000,51.900
10337.000,10316.000,51.900
10357.000,10322.000,51.900
10373.000,10330.000,51.900
10387.000,10341.000,51.900
10408.000,10353.000,51.900
10403.000,10365.000,52.000
10417.000,10376.000,52.000
10423.000,10386.000,52.000
10438.000,10395.000,52.000
10450.000,10406.000,52.000
10447.000,10416.000,52.100
10446.000,10424.000,52.100
10449.000,10430.000,52.100
10470.000,10435.000,52.100
10470.000,10443.000,52.100
10474.000,10450.000,52.100
10505.000,10456.000,52.100
10503.000,10468.000,52.200
10487.000,10477.000,52.200
10476.000,10479.000,52.200
10486.000,10481.000,52.200
10494.000,10482.000,52.200
10489.000,10484.000,52.200
10495.000,10486.000,52.200
10514.000,10489.000,52.200
10523.000,10495.000,52.200
10515.000,10500.000,52.200
10524.000,10506.000,52.200
10527.000,10510.000,52.200
10535.000,10514.000,52.200
10543.000,10520.000,52.200
10553.000,10525.000,52.300
10581.000,10532.000,52.300
10597.000,10544.000,52.300
10603.000,10558.000,52.300
10632.000,10569.000,52.300
10638.000,10585.000,52.400
10633.000,10597.000,52.400
10653.000,10607.000,52.400
10654.000,10619.000,52.400
10635.000,10627.000,52.400
10632.000,10629.000,52.500
10637.000,10631.000,52.500
10633.000,10631.000,52.500
10618.000,10632.000,52.500
10643.000,10632.000,52.500
10674.000,10635.000,52.500
10679.000,10645.000,52.500
10709.000,10653.000,52.500
10717.000,10667.000,52.500
10701.000,10678.000,52.500
10705.000,10684.000,52.600
10699.000,10689.000,52.600
10695.000,10691.000,52.600
10696.000,10692.000,52.600
10707.000,10693.000,52.600
10722.000,10697.000,52.600
10730.000,10703.000,52.600
10744.000,10710.000,52.600
10765.000,10718.000,52.600
10783.000,10730.000,52.600
10785.000,10743.000,52.700
10783.000,10753.000,52.700
10781.000,10761.000,52.700
10799.000,10766.000,52.700
10807.000,10774.000,52.700
10815.000,10783.000,52.700
10813.000,10790.000,52.800
10807.000,10796.000,52.800
10811.000,10800.000,52.800
10817.000,10802.000,52.800
10819.000,10806.000,52.800
10829.000,10809.000,52.800
10842.000,10814.000,52.800
10832.000,10819.000,52.800
10844.000,10825.000,52.800
10856.000,10829.000,52.800
10859.000,10836.000,52.800
10851.000,10841.000,52.800
10860.000,10846.000,52.900
10887.000,10849.000,52.900
10910.000,10859.000,52.900
10911.000,10871.000,52.900
10918.000,10881.000,52.900
10925.000,10891.000,52.900
10954.000,10899.000,53.000
10977.000,10913.000,53.000
10966.000,10926.000,53.000
10970.000,10937.000,53.000
10980.000,10945.000,53.000
10998.000,10954.000,53.100
10996.000,10964.000,53.100
11014.000,10973.000,53.100
11042.000,10983.000,53.100
11038.000,10997.000,53.100
11045.000,11008.000,53.200
11050.000,11017.000,53.200
11045.000,11024.000,53.200
11046.000,11030.000,53.200
11047.000,11034.000,53.200
11054.000,11037.000,53.200
11061.000,11041.000,53.200
11073.000,11046.000,53.200
11075.000,11053.000,53.200
11078.000,11058.000,53.300
11087.000,11063.000,53.300
11095.000,11069.000,53.300
11106.000,11076.000,53.300
11106.000,11083.000,53.300
11099.000,11089.000,53.300
11124.000,11093.000,53.300
11129.000,11101.000,53.300
11130.000,11108.000,53.300
11138.000,11113.000,53.400
11152.000,11120.000,53.400
11151.000,11127.000,53.400
11151.000,11133.000,53.400
11157.000,11138.000,53.400
11160.000,11143.000,53.400
11152.000,11146.000,53.400
11158.000,11149.000,53.400
11175.000,11151.000,53.400
11186.000,11157.000,53.400
11176.000,11162.000,53.500
11184.000,11167.000,53.500
11206.000,11172.000,53.500
11210.000,11180.000,53.500
11213.000,11188.000,53.500
11233.000,11194.000,53.500
11237.000,11204.000,53.500
11229.000,11211.000,53.500
11236.000,11217.000,53.600
11243.000,11222.000,53.600
11248.000,11227.000,53.600
11265.000,11232.000,53.600
11261.000,11240.000,53.600
11252.000,11245.000,53.600
11259.000,11248.000,53.600
11267.000,11251.000,53.600
11280.000,11255.000,53.600
11278.000,11261.000,53.600
11285.000,11266.000,53.600
11299.000,11270.000,53.700
11289.000,11275.000,53.700
11292.000,11279.000,53.700
11311.000,11282.000,53.700
11314.000,11290.000,53.700
11321.000,11296.000,53.700
11314.000,11300.000,53.700
11304.000,11304.000,53.700
11297.000,11304.000,53.700
11310.000,11304.000,53.700
11331.000,11305.000,53.700
11327.000,11311.000,53.700
11319.000,11315.000,53.700
11331.000,11318.000,53.700
11348.000,11321.000,53.700
11371.000,11328.000,53.800
11383.000,11339.000,53.800
11379.000,11349.000,53.800
11377.000,11356.000,53.800
11376.000,11361.000,53.800
11370.000,11365.000,53.800
11374.000,11367.000,53.800
11389.000,11369.000,53.800
11390.000,11374.000,53.800
11392.000,11378.000,53.900
11394.000,11381.000,53.900
11407.000,11385.000,53.900
11412.000,11390.000,53.900
11418.000,11396.000,53.900
11424.000,11401.000,53.900
11416.000,11405.000,53.900
11426.000,11410.000,53.900
11439.000,11414.000,53.900
11443.000,11420.000,53.900
11433.000,11425.000,53.900
11431.000,11427.000,53.900
11443.000,11428.000,53.900
11448.000,11432.000,54.000
11460.000,11436.000,54.000
11464.000,11442.000,54.000
11464.000,11448.000,54.000
11472.000,11452.000,54.000
11461.000,11455.000,54.000
11469.000,11458.000,54.000
11489.000,11461.000,54.000
11497.000,11468.000,54.000
11503.000,11475.000,54.000
11521.000,11482.000,54.000
11540.000,11492.000,54.100
11525.000,11500.000,54.100
11501.000,11506.000,54.100
11509.000,11507.000,54.100
11529.000,11508.000,54.100
11536.000,11513.000,54.100
11545.000,11519.000,54.100
11570.000,11525.000,54.100
11590.000,11536.000,54.200
11600.000,11550.000,54.200
11599.000,11562.000,54.200
11596.000,11571.000,54.200
11594.000,11578.000,54.200
11610.000,11582.000,54.200
11602.000,11587.000,54.200
11606.000,11592.000,54.300
11631.000,11595.000,54.300
11647.000,11604.000,54.300
11643.000,11614.000,54.300
11636.000,11621.000,54.300
11648.000,11627.000,54.300
11653.000,11632.000,54.300
11655.000,11637.000,54.300
11672.000,11642.000,54.300
11686.000,11649.000,54.400
11692.000,11658.000,54.400
11691.000,11667.000,54.400
11687.000,11673.000,54.400
11695.000,11677.000,54.400
11703.000,11682.000,54.400
11683.000,11685.000,54.400
11694.000,11687.000,54.400
11694.000,11689.000,54.400
11700.000,11690.000,54.400
11711.000,11693.000,54.400
11714.000,11697.000,54.500
11723.000,11701.000,54.500
11740.000,11707.000,54.500
11744.000,11715.000,54.500
11762.000,11722.000,54.500
11777.000,11732.000,54.500
11786.000,11743.000,54.500
11783.000,11753.000,54.600
11791.000,11761.000,54.600
11791.000,11769.000,54.600
11786.000,11774.000,54.600
11781.000,11777.000,54.600
11797.000,11779.000,54.600
11817.000,11784.000,54.600
11814.000,11791.000,54.600
11821.000,11798.000,54.600
11818.000,11803.000,54.700
11823.000,11807.000,54.700
11823.000,11811.000,54.700
11824.000,11814.000,54.700
11832.000,11817.000,54.700
11835.000,11820.000,54.700
11849.000,11824.000,54.700
11876.000,11830.000,54.700
11877.000,11842.000,54.700
11873.000,11850.000,54.700
11876.000,11857.000,54.800
11897.000,11862.000,54.800
11892.000,11869.000,54.800
11870.000,11875.000,54.800
11873.000,11874.000,54.800
11885.000,11874.000,54.800
11899.000,11877.000,54.800
11875.000,11879.000,54.800
11862.000,11878.000,54.800
11859.000,11874.000,54.800
11856.000,11870.000,54.800
11854.000,11867.000,54.800
11862.000,11864.000,54.800
11870.000,11863.000,54.800
11876.000,11865.000,54.800
11878.000,11868.000,54.800
11869.000,11870.000,54.800
11874.000,11871.000,54.800
11886.000,11872.000,54.800
11885.000,11875.000,54.800
11873.000,11878.000,54.800
11863.000,11876.000,54.800
11859.000,11873.000,54.800
11870.000,11871.000,54.800
11881.000,11870.000,54.800
11882.000,11873.000,54.800
11881.000,11875.000,54.800
11892.000,11877.000,54.800
11901.000,11881.000,54.800
11902.000,11886.000,54.800
11906.000,11890.000,54.800
11910.000,11894.000,54.800
11906.000,11897.000,54.800
11907.000,11899.000,54.800
11893.000,11901.000,54.800
11878.000,11899.000,54.800
11866.000,11894.000,54.800
11868.000,11887.000,54.800
11863.000,11882.000,54.800
11867.000,11878.000,54.800
11864.000,11875.000,54.800
11829.000,11872.000,54.800
11829.000,11861.000,54.800
11840.000,11853.000,54.700
11852.000,11850.000,54.700
11866.000,11850.000,54.700
11874.000,11854.000,54.700
11880.000,11859.000,54.800
11862.000,11863.000,54.800
11869.000,11864.000,54.800
11888.000,11866.000,54.800
11892.000,11871.000,54.800
11880.000,11875.000,54.800
11858.000,11877.000,54.800
11866.000,11874.000,54.800
11873.000,11872.000,54.800
11877.000,11872.000,54.800
11889.000,11873.000,54.800
11900.000,11877.000,54.800
11903.000,11883.000,54.800
11916.000,11888.000,54.800
11919.000,11895.000,54.800
11912.000,11900.000,54.800
11907.000,11903.000,54.800
11890.000,11904.000,54.800
11896.000,11902.000,54.800
11889.000,11899.000,54.800
11880.000,11897.000,54.800
11890.000,11895.000,54.800
11877.000,11891.000,54.800
11870.000,11888.000,54.800
11890.000,11885.000,54.800
11890.000,11886.000,54.800
11886.000,11887.000,54.800
11896.000,11888.000,54.800
11883.000,11887.000,54.800
11894.000,11889.000,54.800
11898.000,11890.000,54.800
11894.000,11891.000,54.800
11895.000,11892.000,54.800
11890.000,11893.000,54.800
11876.000,11892.000,54.800
11884.000,11890.000,54.800
11897.000,11888.000,54.800
11908.000,11891.000,54.800
11920.000,11895.000,54.800
11926.000,11901.000,54.800
11932.000,11907.000,54.800
11943.000,11914.000,54.900
11946.000,11921.000,54.900
11943.000,11926.000,54.900
11948.000,11931.000,54.900
11961.000,11935.000,54.900
11960.000,11942.000,54.900
11962.000,11946.000,54.900
11971.000,11950.000,54.900
11969.000,11955.000,54.900
11973.000,11959.000,54.900
11987.000,11963.000,54.900
11983.000,11968.000,55.000
11984.000,11972.000,55.000
11992.000,11975.000,55.000
12007.000,11979.000,55.000
12017.000,11986.000,55.000
12034.000,11994.000,55.000
12048.000,12004.000,55.000
12036.000,12012.000,55.000
12035.000,12018.000,55.100
12068.000,12022.000,55.100
12092.000,12034.000,55.100
12096.000,12048.000,55.100
12099.000,12060.000,55.100
12105.000,12070.000,55.200
12117.000,12079.000,55.200
12124.000,12088.000,55.200
12122.000,12097.000,55.200
12147.000,12104.000,55.200
12160.000,12114.000,55.200
12171.000,12126.000,55.300
