I0,I1,I2
285440.000,285421.000,504.800
285437.000,285425.000,504.800
285426.000,285428.000,504.800
285443.000,285430.000,504.800
285452.000,285433.000,504.800
285442.000,285436.000,504.800
285460.000,285440.000,504.800
285464.000,285445.000,504.800
285473.000,285450.000,504.800
285481.000,285455.000,504.800
285481.000,285462.000,504.800
285472.000,285467.000,504.800
285481.000,285470.000,504.800
285504.000,285473.000,504.800
285517.000,285481.000,504.800
285506.000,285487.000,504.800
285517.000,285495.000,504.900
285525.000,285500.000,504.900
285532.000,285506.000,504.900
285533.000,285513.000,504.900
285517.000,285518.000,504.900
285513.000,285517.000,504.900
285517.000,285517.000,504.900
285529.000,285517.000,504.900
285540.000,285520.000,504.900
285536.000,285524.000,504.900
285529.000,285527.000,504.900
285542.000,285529.000,504.900
285538.000,285531.000,504.900
285531.000,285533.000,504.900
285534.000,285533.000,504.900
285536.000,285533.000,504.900
285551.000,285534.000,504.900
285553.000,285538.000,504.900
285547.000,285542.000,504.900
285555.000,285544.000,504.900
285555.000,285547.000,504.900
285538.000,285549.000,504.900
285529.000,285546.000,504.900
285555.000,285544.000,504.900
285563.000,285547.000,504.900
285562.000,285551.000,504.900
285559.000,285554.000,504.900
285559.000,285555.000,504.900
285567.000,285556.000,504.900
285574.000,285559.000,504.900
285563.000,285561.000,504.900
285556.000,285561.000,504.900
285558.000,285560.000,504.900
285554.000,285559.000,504.900
285552.000,285558.000,504.900
285562.000,285557.000,504.800
285574.000,285558.000,504.800
285578.000,285562.000,504.800
285590.000,285566.000,504.900
285579.000,285569.000,504.900
285567.000,285572.000,504.900
285577.000,285573.000,504.900
285593.000,285574.000,504.900
285583.000,285576.000,504.900
285576.000,285578.000,504.900
285588.000,285579.000,504.900
285584.000,285580.000,504.800
285593.000,285582.000,504.800
285590.000,285584.000,504.800
285579.000,285586.000,504.800
285586.000,285586.000,504.800
285596.000,285586.000,504.800
285599.000,285588.000,504.800
285615.000,285591.000,504.800
285614.000,285597.000,504.900
285598.000,285601.000,504.900
285598.000,285600.000,504.900
285610.000,285600.000,504.800
285616.000,285602.000,504.800
285601.000,285604.000,504.800
285586.000,285603.000,504.800
285577.000,285599.000,504.800
285582.000,285595.000,504.800
285596.000,285592.000,504.800
285619.000,285593.000,504.800
285631.000,285599.000,504.800
285642.000,285607.000,504.800
285661.000,285616.000,504.800
285667.000,285627.000,504.900
285666.000,285637.000,504.900
285671.000,285644.000,504.900
285688.000,285651.000,504.900
285679.000,285658.000,504.900
285668.000,285663.000,504.900
285653.000,285664.000,504.900
285641.000,285662.000,504.900
285644.000,285657.000,504.900
285647.000,285654.000,504.900
285635.000,285651.000,504.900
285642.000,285649.000,504.900
285640.000,285647.000,504.900
285637.000,285645.000,504.800
285655.000,285644.000,504.800
285647.000,285645.000,504.800
285663.000,285647.000,504.800
285675.000,285651.000,504.800
285672.000,285656.000,504.800
285666.000,285660.000,504.900
285661.000,285662.000,504.900
285650.000,285662.000,504.800
285651.000,285659.000,504.800
285651.000,285657.000,504.800
285650.000,285655.000,504.800
285647.000,285654.000,504.800
285649.000,285653.000,504.800
285656.000,285652.000,504.800
285655.000,285653.000,504.800
285651.000,285653.000,504.800
285638.000,285653.000,504.800
285651.000,285652.000,504.800
285659.000,285652.000,504.800
285667.000,285654.000,504.800
285675.000,285657.000,504.800
285689.000,285662.000,504.800
285690.000,285668.000,504.800
285698.000,285674.000,504.800
285708.000,285680.000,504.800
285708.000,285687.000,504.800
285706.000,285692.000,504.800
285713.000,285696.000,504.800
285728.000,285700.000,504.800
285722.000,285706.000,504.900
285708.000,285710.000,504.900
285706.000,285709.000,504.900
285705.000,285709.000,504.800
285702.000,285708.000,504.800
285701.000,285706.000,504.800
285710.000,285705.000,504.800
285709.000,285706.000,504.800
285715.000,285707.000,504.800
285711.000,285708.000,504.800
285705.000,285709.000,504.800
285715.000,285709.000,504.800
285706.000,285709.000,504.800
285713.000,285710.000,504.800
285716.000,285710.000,504.800
285709.000,285711.000,504.800
285704.000,285711.000,504.800
285704.000,285709.000,504.800
285716.000,285708.000,504.800
285712.000,285709.000,504.800
285700.000,285710.000,504.800
285681.000,285707.000,504.800
285702.000,285705.000,504.800
285717.000,285705.000,504.800
285712.000,285706.000,504.800
285720.000,285709.000,504.800
285714.000,285710.000,504.800
285724.000,285713.000,504.800
285744.000,285716.000,504.800
285736.000,285721.000,504.800
285761.000,285726.000,504.800
285770.000,285735.000,504.800
285764.000,285742.000,504.800
285755.000,285748.000,504.800
285770.000,285752.000,504.800
285777.000,285756.000,504.800
285759.000,285760.000,504.800
285762.000,285760.000,504.800
285775.000,285761.000,504.800
285776.000,285764.000,504.800
285792.000,285767.000,504.800
285781.000,285771.000,504.900
285787.000,285775.000,504.900
285804.000,285778.000,504.900
285809.000,285784.000,504.900
285805.000,285790.000,504.900
285800.000,285793.000,504.900
285800.000,285795.000,504.900
285805.000,285796.000,504.900
285801.000,285797.000,504.900
285783.000,285798.000,504.900
285762.000,285795.000,504.900
285768.000,285788.000,504.900
285784.000,285783.000,504.800
285784.000,285783.000,504.800
285779.000,285783.000,504.800
285780.000,285783.000,504.800
285782.000,285782.000,504.800
285797.000,285782.000,504.800
285788.000,285783.000,504.800
285781.000,285785.000,504.800
285806.000,285785.000,504.800
285809.000,285791.000,504.800
285807.000,285795.000,504.800
285803.000,285798.000,504.800
285796.000,285799.000,504.800
285806.000,285800.000,504.800
285799.000,285800.000,504.800
285793.000,285800.000,504.800
285797.000,285799.000,504.800
285790.000,285797.000,504.800
285786.000,285796.000,504.800
285788.000,285794.000,504.800
285794.000,285792.000,504.800
285793.000,285792.000,504.800
285803.000,285793.000,504.800
285801.000,285795.000,504.800
285789.000,285796.000,504.800
285806.000,285798.000,504.800
285830.000,285800.000,504.800
285816.000,285804.000,504.800
285803.000,285807.000,504.800
285813.000,285808.000,504.800
285813.000,285810.000,504.800
285814.000,285810.000,504.800
285819.000,285811.000,504.800
285823.000,285813.000,504.800
285822.000,285815.000,504.800
285812.000,285817.000,504.800
285812.000,285816.000,504.800
285829.000,285815.000,504.800
285810.000,285814.000,504.800
285812.000,285814.000,504.800
285826.000,285813.000,504.800
285828.000,285816.000,504.800
285821.000,285819.000,504.800
285827.000,285821.000,504.800
285832.000,285822.000,504.800
285842.000,285825.000,504.800
285855.000,285829.000,504.800
285850.000,285834.000,504.800
285850.000,285838.000,504.800
285842.000,285841.000,504.800
285835.000,285841.000,504.800
285828.000,285840.000,504.800
285834.000,285838.000,504.800
